Month;Day;Hour;Minute;Second;Sensor;Value
1;8;11;48;55;11;0,00
1;8;11;48;55;4;83,41
1;8;11;48;55;15;-5,71
1;8;11;48;55;18;-6,01
1;8;11;48;55;19;-6,33
1;8;12;11;43;5;0,00
1;8;12;11;43;14;55,00
1;8;12;11;43;13;0,00
1;8;12;11;43;2;78588,20
1;8;12;11;43;9;75287,50
1;8;12;11;43;12;83067,73
1;8;12;11;43;1;0,00
1;8;12;11;43;8;0,00
1;8;12;11;43;11;0,00
1;8;12;11;43;4;79,89
1;8;12;11;43;15;-4,10
1;8;12;11;43;18;-4,17
1;8;12;11;43;19;-3,99
1;8;12;14;26;16;20,57
1;8;12;18;11;6;45,00
1;8;12;50;8;-1;80,00
1;8;12;50;47;3;100,38
1;8;13;13;19;5;0,00
1;8;13;13;19;14;75,00
1;8;13;13;19;13;0,00
1;8;13;13;19;2;101100,04
1;8;13;13;19;9;103324,24
1;8;13;13;19;12;102009,94
1;8;13;13;19;1;0,00
1;8;13;13;19;8;0,00
1;8;13;13;19;11;0,00
1;8;13;13;19;4;73,79
1;8;13;13;19;15;-4,67
1;8;13;13;19;18;-4,84
1;8;13;13;19;19;-4,62
1;8;13;36;58;-1;80,00
1;8;13;50;19;6;85,00
1;8;13;50;26;16;19,51
1;8;13;59;22;3;99,59
1;8;14;7;49;5;108,00
1;8;14;7;49;14;68,00
1;8;14;7;49;13;95,00
1;8;14;7;49;2;103200,21
1;8;14;7;49;9;110114,62
1;8;14;7;49;12;111353,02
1;8;14;7;49;1;0,00
1;8;14;7;49;8;0,00
1;8;14;7;49;11;0,00
1;8;14;7;49;4;76,27
1;8;14;7;49;15;-1,77
1;8;14;7;49;18;-1,73
1;8;14;7;49;19;-1,58
1;8;14;32;23;3;100,60
1;8;14;34;14;16;21,57
1;8;14;45;18;-1;80,00
1;8;14;56;55;6;68,00
1;8;15;13;41;5;0,00
1;8;15;13;41;14;83,00
1;8;15;13;41;13;14,00
1;8;15;13;41;2;84252,12
1;8;15;13;41;9;87537,96
1;8;15;13;41;12;87874,96
1;8;15;13;41;1;0,00
1;8;15;13;41;8;0,00
1;8;15;13;41;11;0,00
1;8;15;13;41;4;84,56
1;8;15;13;41;15;1,02
1;8;15;13;41;18;1,03
1;8;15;13;41;19;1,02
1;8;15;17;56;6;70,00
1;8;15;22;59;16;24,34
1;8;15;35;51;3;103,25
1;8;15;38;16;-1;80,00
1;8;16;2;4;3;107,65
1;8;16;32;4;-1;80,00
1;8;16;46;1;6;49,00
1;8;16;50;32;5;93,00
1;8;16;50;32;14;34,00
1;8;16;50;32;13;98,00
1;8;16;50;32;2;63936,17
1;8;16;50;32;9;58181,91
1;8;16;50;32;12;65087,02
1;8;16;50;32;1;0,00
1;8;16;50;32;8;0,00
1;8;16;50;32;11;0,00
1;8;16;50;32;4;81,57
1;8;16;50;32;15;3,92
1;8;16;50;32;18;3,63
1;8;16;50;32;19;3,35
1;8;16;56;20;16;27,59
1;8;17;7;15;6;85,00
1;8;17;13;42;3;109,58
1;8;17;15;29;-1;80,00
1;8;17;37;27;5;81,00
1;8;17;37;27;14;79,00
1;8;17;37;27;13;82,00
1;8;17;37;27;2;32391,21
1;8;17;37;27;9;29411,22
1;8;17;37;27;12;31970,13
1;8;17;37;27;1;1253,00
1;8;17;37;27;8;1360,76
1;8;17;37;27;11;1351,23
1;8;17;37;27;4;96,02
1;8;17;37;27;15;8,12
1;8;17;37;27;18;8,69
1;8;17;37;27;19;8,61
1;8;17;48;51;16;29,09
1;8;18;7;9;16;26,82
1;8;18;15;36;6;105,00
1;8;18;19;50;3;106,58
1;8;18;29;52;-1;80,00
1;8;18;40;19;5;171,00
1;8;18;40;19;14;100,00
1;8;18;40;19;13;182,00
1;8;18;40;19;2;10009,80
1;8;18;40;19;9;9409,22
1;8;18;40;19;12;10950,73
1;8;18;40;19;1;650,00
1;8;18;40;19;8;586,95
1;8;18;40;19;11;622,17
1;8;18;40;19;4;79,30
1;8;18;40;19;15;10,38
1;8;18;40;19;18;9,54
1;8;18;40;19;19;9,72
1;8;19;17;36;-1;60,00
1;8;19;18;33;3;105,63
1;8;19;28;38;6;55,00
1;8;19;35;25;5;91,00
1;8;19;35;25;14;65,00
1;8;19;35;25;13;84,00
1;8;19;35;25;2;0,14
1;8;19;35;25;9;0,14
1;8;19;35;25;12;0,13
1;8;19;35;25;1;0,00
1;8;19;35;25;8;0,00
1;8;19;35;25;11;0,00
1;8;19;35;25;4;82,77
1;8;19;35;25;15;10,20
1;8;19;35;25;18;10,50
1;8;19;35;25;19;10,67
1;8;19;56;9;16;24,34
1;8;20;2;39;16;20,57
1;8;20;3;24;5;27,00
1;8;20;3;24;14;1,00
1;8;20;3;24;13;14,00
1;8;20;3;24;2;0,12
1;8;20;3;24;9;0,13
1;8;20;3;24;12;0,12
1;8;20;3;24;1;1496,00
1;8;20;3;24;8;1525,92
1;8;20;3;24;11;1512,19
1;8;20;3;24;4;100,00
1;8;20;3;24;15;7,90
1;8;20;3;24;18;7,21
1;8;20;3;24;19;7,67
1;8;20;11;22;6;0,00
1;8;20;31;25;3;100,96
1;8;20;47;7;-1;60,00
1;8;21;0;55;6;5,00
1;8;21;18;7;16;15,93
1;8;21;23;14;3;95,02
1;8;21;34;59;-1;40,00
1;8;21;43;42;5;21,00
1;8;21;43;42;14;12,00
1;8;21;43;42;13;33,00
1;8;21;43;42;2;0,09
1;8;21;43;42;9;0,10
1;8;21;43;42;12;0,09
1;8;21;43;42;1;1996,00
1;8;21;43;42;8;1968,06
1;8;21;43;42;11;2070,39
1;8;21;43;42;4;100,00
1;8;21;43;42;15;8,55
1;8;21;43;42;18;8,76
1;8;21;43;42;19;9,55
1;8;22;2;46;16;13,01
1;8;22;15;26;5;0,00
1;8;22;15;26;14;22,00
1;8;22;15;26;13;0,00
1;8;22;15;26;2;0,19
1;8;22;15;26;9;0,19
1;8;22;15;26;12;0,17
1;8;22;15;26;1;827,00
1;8;22;15;26;8;821,21
1;8;22;15;26;11;810,54
1;8;22;15;26;4;92,17
1;8;22;15;26;15;7,68
1;8;22;15;26;18;7,86
1;8;22;15;26;19;7,12
1;8;22;17;17;6;20,00
1;8;22;20;56;3;93,66
1;8;22;29;26;-1;60,00
1;8;23;29;31;5;1,00
1;8;23;29;31;14;41,00
1;8;23;29;31;13;16,00
1;8;23;29;31;2;0,05
1;8;23;29;31;9;0,04
1;8;23;29;31;12;0,04
1;8;23;29;31;1;613,00
1;8;23;29;31;8;576,22
1;8;23;29;31;11;574,49
1;8;23;29;31;4;77,27
1;8;23;29;31;15;7,88
1;8;23;29;31;18;7,47
1;8;23;29;31;19;6,88
1;8;23;42;29;3;89,78
1;8;23;46;29;-1;50,00
1;8;23;47;9;16;9,20
1;8;23;47;12;6;28,00
1;9;0;7;18;16;6,57
1;9;0;19;6;-1;60,00
1;9;0;32;3;3;86,85
1;9;0;33;43;6;0,00
1;9;0;52;7;5;0,00
1;9;0;52;7;14;7,00
1;9;0;52;7;13;0,00
1;9;0;52;7;2;0,21
1;9;0;52;7;9;0,22
1;9;0;52;7;12;0,20
1;9;0;52;7;1;1313,00
1;9;0;52;7;8;1261,79
1;9;0;52;7;11;1290,81
1;9;0;52;7;4;97,81
1;9;0;52;7;15;9,75
1;9;0;52;7;18;9,60
1;9;0;52;7;19;9,77
1;9;1;4;3;3;86,16
1;9;1;18;3;16;5,09
1;9;1;18;36;5;90,00
1;9;1;18;36;14;0,00
1;9;1;18;36;13;89,00
1;9;1;18;36;2;0,01
1;9;1;18;36;9;0,00
1;9;1;18;36;12;0,01
1;9;1;18;36;1;742,00
1;9;1;18;36;8;672,99
1;9;1;18;36;11;668,96
1;9;1;18;36;4;92,70
1;9;1;18;36;15;10,85
1;9;1;18;36;18;10,35
1;9;1;18;36;19;10,34
1;9;1;30;10;-1;60,00
1;9;1;39;54;6;0,00
1;9;2;13;27;3;83,96
1;9;2;19;21;6;21,00
1;9;2;29;7;16;4,65
1;9;2;35;8;-1;60,00
1;9;2;52;16;5;2,00
1;9;2;52;16;14;21,00
1;9;2;52;16;13;7,00
1;9;2;52;16;2;0,00
1;9;2;52;16;9;0,00
1;9;2;52;16;12;0,00
1;9;2;52;16;1;20,00
1;9;2;52;16;8;19,06
1;9;2;52;16;11;19,57
1;9;2;52;16;4;73,39
1;9;2;52;16;15;11,35
1;9;2;52;16;18;11,24
1;9;2;52;16;19;12,14
1;9;3;1;42;6;0,00
1;9;3;10;51;16;5,50
1;9;3;18;6;-1;60,00
1;9;3;26;34;5;80,00
1;9;3;26;34;14;7,00
1;9;3;26;34;13;92,00
1;9;3;26;34;2;0,01
1;9;3;26;34;9;0,01
1;9;3;26;34;12;0,01
1;9;3;26;34;1;1632,00
1;9;3;26;34;8;1555,30
1;9;3;26;34;11;1586,40
1;9;3;26;34;4;96,65
1;9;3;26;34;15;10,65
1;9;3;26;34;18;9,68
1;9;3;26;34;19;9,86
1;9;3;49;28;3;86,40
1;9;4;25;5;-1;70,00
1;9;4;27;21;6;0,00
1;9;4;28;27;5;58,00
1;9;4;28;27;14;3,00
1;9;4;28;27;13;58,00
1;9;4;28;27;2;0,16
1;9;4;28;27;9;0,15
1;9;4;28;27;12;0,17
1;9;4;28;27;1;0,00
1;9;4;28;27;8;0,00
1;9;4;28;27;11;0,00
1;9;4;28;27;4;73,36
1;9;4;28;27;15;9,15
1;9;4;28;27;18;9,62
1;9;4;28;27;19;10,49
1;9;4;47;56;16;8,31
1;9;4;48;4;3;88,92
1;9;5;3;32;3;90,88
1;9;5;6;38;16;11,38
1;9;5;24;4;-1;70,00
1;9;5;36;28;5;0,00
1;9;5;36;28;14;9,00
1;9;5;36;28;13;3,00
1;9;5;36;28;2;0,20
1;9;5;36;28;9;0,20
1;9;5;36;28;12;0,21
1;9;5;36;28;1;1384,00
1;9;5;36;28;8;1467,04
1;9;5;36;28;11;1478,78
1;9;5;36;28;4;95,62
1;9;5;36;28;15;7,80
1;9;5;36;28;18;7,24
1;9;5;36;28;19;7,81
1;9;5;38;57;6;0,00
1;9;6;16;53;16;18,59
1;9;6;27;59;5;0,00
1;9;6;27;59;14;0,00
1;9;6;27;59;13;0,00
1;9;6;27;59;2;3672,01
1;9;6;27;59;9;3477,40
1;9;6;27;59;12;3866,63
1;9;6;27;59;1;329,00
1;9;6;27;59;8;317,16
1;9;6;27;59;11;345,38
1;9;6;27;59;4;80,84
1;9;6;27;59;15;8,37
1;9;6;27;59;18;9,12
1;9;6;27;59;19;8,36
1;9;6;30;55;3;99,27
1;9;6;31;22;6;0,00
1;9;6;47;35;-1;80,00
1;9;7;12;11;6;0,00
1;9;7;28;4;5;0,00
1;9;7;28;4;14;0,00
1;9;7;28;4;13;0,00
1;9;7;28;4;2;1987,18
1;9;7;28;4;9;2140,19
1;9;7;28;4;12;1975,26
1;9;7;28;4;1;556,00
1;9;7;28;4;8;558,22
1;9;7;28;4;11;595,63
1;9;7;28;4;4;90,16
1;9;7;28;4;15;9,16
1;9;7;28;4;18;8,94
1;9;7;28;4;19;8,32
1;9;7;37;24;3;108,94
1;9;7;41;37;16;29,39
1;9;7;51;0;-1;80,00
1;9;8;17;21;6;37,00
1;9;8;19;17;3;109,18
1;9;8;42;29;16;28,65
1;9;8;43;34;5;0,00
1;9;8;43;34;14;51,00
1;9;8;43;34;13;0,00
1;9;8;43;34;2;6026,22
1;9;8;43;34;9;6255,22
1;9;8;43;34;12;6279,33
1;9;8;43;34;1;1792,00
1;9;8;43;34;8;1815,30
1;9;8;43;34;11;1875,20
1;9;8;43;34;4;99,83
1;9;8;43;34;15;11,40
1;9;8;43;34;18;11,81
1;9;8;43;34;19;12,02
1;9;8;49;14;-1;80,00
1;9;9;12;56;3;108,14
1;9;9;16;23;6;0,00
1;9;9;22;10;16;27,10
1;9;9;29;44;-1;60,00
1;9;9;56;50;5;95,00
1;9;9;56;50;14;15,00
1;9;9;56;50;13;110,00
1;9;9;56;50;2;0,15
1;9;9;56;50;9;0,16
1;9;9;56;50;12;0,16
1;9;9;56;50;1;59,00
1;9;9;56;50;8;58,94
1;9;9;56;50;11;64,01
1;9;9;56;50;4;80,83
1;9;9;56;50;15;11,05
1;9;9;56;50;18;10,43
1;9;9;56;50;19;10,97
1;9;10;28;56;-1;80,00
1;9;10;44;43;3;104,26
1;9;10;50;49;5;6,00
1;9;10;50;49;14;7,00
1;9;10;50;49;13;19,00
1;9;10;50;49;2;8976,19
1;9;10;50;49;9;8644,07
1;9;10;50;49;12;9398,07
1;9;10;50;49;1;501,00
1;9;10;50;49;8;470,44
1;9;10;50;49;11;486,90
1;9;10;50;49;4;89,97
1;9;10;50;49;15;9,00
1;9;10;50;49;18;9,25
1;9;10;50;49;19;10,09
1;9;10;54;50;6;0,00
1;9;10;55;18;16;24,59
1;9;11;9;48;-1;80,00
1;9;11;27;54;3;105,19
1;9;11;39;17;5;0,00
1;9;11;39;17;14;2,00
1;9;11;39;17;13;12,00
1;9;11;39;17;2;32802,00
1;9;11;39;17;9;29521,80
1;9;11;39;17;12;34671,72
1;9;11;39;17;1;80,00
1;9;11;39;17;8;81,28
1;9;11;39;17;11;78,35
1;9;11;39;17;4;86,37
1;9;11;39;17;15;7,32
1;9;11;39;17;18;7,55
1;9;11;39;17;19;7,03
1;9;11;40;7;16;24,59
1;9;11;59;45;6;3,00
1;9;12;17;20;3;106,99
1;9;12;23;53;6;34,00
1;9;12;31;32;16;27,57
1;9;12;34;59;5;0,00
1;9;12;34;59;14;29,00
1;9;12;34;59;13;15,00
1;9;12;34;59;2;12912,08
1;9;12;34;59;9;12305,21
1;9;12;34;59;12;11943,67
1;9;12;34;59;1;2068,00
1;9;12;34;59;8;2049,39
1;9;12;34;59;11;2051,44
1;9;12;34;59;4;100,00
1;9;12;34;59;15;8,11
1;9;12;34;59;18;8,19
1;9;12;34;59;19;8,38
1;9;12;49;52;-1;80,00
1;9;13;1;22;16;29,39
1;9;13;4;15;3;109,76
1;9;13;35;21;5;89,00
1;9;13;35;21;14;62,00
1;9;13;35;21;13;81,00
1;9;13;35;21;2;2970,09
1;9;13;35;21;9;3002,76
1;9;13;35;21;12;2964,15
1;9;13;35;21;1;1933,00
1;9;13;35;21;8;1956,20
1;9;13;35;21;11;1889,69
1;9;13;35;21;4;93,08
1;9;13;35;21;15;7,10
1;9;13;35;21;18;7,01
1;9;13;35;21;19;7,41
1;9;13;48;43;6;53,00
1;9;13;56;18;-1;80,00
1;9;14;4;25;-1;80,00
1;9;14;17;2;5;143,00
1;9;14;17;2;14;66,00
1;9;14;17;2;13;135,00
1;9;14;17;2;2;6492,08
1;9;14;17;2;9;5979,20
1;9;14;17;2;12;6875,11
1;9;14;17;2;1;440,00
1;9;14;17;2;8;429,00
1;9;14;17;2;11;427,71
1;9;14;17;2;4;83,28
1;9;14;17;2;15;3,57
1;9;14;17;2;18;3,82
1;9;14;17;2;19;3,51
1;9;14;23;57;6;63,00
1;9;14;37;4;3;106,89
1;9;14;45;47;16;28,04
1;9;15;12;25;16;27,10
1;9;15;31;42;5;5,00
1;9;15;31;42;14;25,00
1;9;15;31;42;13;0,00
1;9;15;31;42;2;43160,13
1;9;15;31;42;9;43764,37
1;9;15;31;42;12;41779,00
1;9;15;31;42;1;1494,00
1;9;15;31;42;8;1580,65
1;9;15;31;42;11;1444,72
1;9;15;31;42;4;90,88
1;9;15;31;42;15;-0,14
1;9;15;31;42;18;-0,13
1;9;15;31;42;19;-0,14
1;9;15;31;46;-1;60,00
1;9;15;32;6;6;27,00
1;9;15;51;37;3;105,95
1;9;16;4;48;5;56,00
1;9;16;4;48;14;0,00
1;9;16;4;48;13;52,00
1;9;16;4;48;2;24601,67
1;9;16;4;48;9;25757,94
1;9;16;4;48;12;23273,18
1;9;16;4;48;1;1809,00
1;9;16;4;48;8;1778,25
1;9;16;4;48;11;1851,16
1;9;16;4;48;4;95,36
1;9;16;4;48;15;-1,01
1;9;16;4;48;18;-0,97
1;9;16;4;48;19;-0,97
1;9;16;19;13;3;103,21
1;9;16;46;10;6;0,00
1;9;16;53;36;16;24,59
1;9;16;59;52;-1;70,00
1;9;17;0;31;-1;80,00
1;9;17;23;20;3;101,82
1;9;17;31;41;5;0,00
1;9;17;31;41;14;0,00
1;9;17;31;41;13;7,00
1;9;17;31;41;2;34368,12
1;9;17;31;41;9;32065,46
1;9;17;31;41;12;36670,79
1;9;17;31;41;1;0,00
1;9;17;31;41;8;0,00
1;9;17;31;41;11;0,00
1;9;17;31;41;4;74,37
1;9;17;31;41;15;-1,78
1;9;17;31;41;18;-1,89
1;9;17;31;41;19;-2,05
1;9;17;50;11;16;22,77
1;9;17;51;53;6;0,00
1;9;18;7;25;16;20,78
1;9;18;25;4;6;0,00
1;9;18;29;1;3;100,15
1;9;18;29;7;5;73,00
1;9;18;29;7;14;0,00
1;9;18;29;7;13;63,00
1;9;18;29;7;2;12051,30
1;9;18;29;7;9;11942,84
1;9;18;29;7;12;11484,89
1;9;18;29;7;1;2104,00
1;9;18;29;7;8;1979,86
1;9;18;29;7;11;1962,05
1;9;18;29;7;4;100,00
1;9;18;29;7;15;0,99
1;9;18;29;7;18;0,90
1;9;18;29;7;19;0,92
1;9;18;53;46;-1;80,00
1;9;19;5;39;3;99,76
1;9;19;6;9;16;20,78
1;9;19;7;17;5;0,00
1;9;19;7;17;14;2,00
1;9;19;7;17;13;0,00
1;9;19;7;17;2;0,18
1;9;19;7;17;9;0,18
1;9;19;7;17;12;0,18
1;9;19;7;17;1;0,00
1;9;19;7;17;8;0,00
1;9;19;7;17;11;0,00
1;9;19;7;17;4;86,67
1;9;19;7;17;15;2,09
1;9;19;7;17;18;1,95
1;9;19;7;17;19;2,02
1;9;19;14;38;6;0,00
1;9;19;34;13;-1;60,00
1;9;20;9;25;5;0,00
1;9;20;9;25;14;15,00
1;9;20;9;25;13;7,00
1;9;20;9;25;2;0,10
1;9;20;9;25;9;0,10
1;9;20;9;25;12;0,09
1;9;20;9;25;1;0,00
1;9;20;9;25;8;0,00
1;9;20;9;25;11;0,00
1;9;20;9;25;4;71,07
1;9;20;9;25;15;-1,44
1;9;20;9;25;18;-1,58
1;9;20;9;25;19;-1,57
1;9;20;12;38;3;100,41
1;9;20;13;31;-1;60,00
1;9;20;32;58;16;20,78
1;9;20;34;3;6;0,00
1;9;21;1;10;5;0,00
1;9;21;1;10;14;4,00
1;9;21;1;10;13;9,00
1;9;21;1;10;2;0,12
1;9;21;1;10;9;0,13
1;9;21;1;10;12;0,11
1;9;21;1;10;1;0,00
1;9;21;1;10;8;0,00
1;9;21;1;10;11;0,00
1;9;21;1;10;4;80,02
1;9;21;1;10;15;-2,96
1;9;21;1;10;18;-3,03
1;9;21;1;10;19;-3,33
1;9;21;32;0;6;0,00
1;9;21;33;17;3;94,90
1;9;21;46;22;-1;60,00
1;9;21;54;27;16;16,10
1;9;22;15;42;-1;50,00
1;9;22;17;55;3;94,54
1;9;22;36;59;16;13,15
1;9;22;52;32;5;7,00
1;9;22;52;32;14;17,00
1;9;22;52;32;13;20,00
1;9;22;52;32;2;0,05
1;9;22;52;32;9;0,05
1;9;22;52;32;12;0,05
1;9;22;52;32;1;0,00
1;9;22;52;32;8;0,00
1;9;22;52;32;11;0,00
1;9;22;52;32;4;78,68
1;9;22;52;32;15;-5,87
1;9;22;52;32;18;-6,34
1;9;22;52;32;19;-6,88
1;9;22;56;8;6;31,00
1;9;23;12;4;-1;60,00
1;9;23;17;20;16;9,30
1;9;23;18;12;5;127,00
1;9;23;18;12;14;3,00
1;9;23;18;12;13;139,00
1;9;23;18;12;2;0,19
1;9;23;18;12;9;0,20
1;9;23;18;12;12;0,17
1;9;23;18;12;1;0,00
1;9;23;18;12;8;0,00
1;9;23;18;12;11;0,00
1;9;23;18;12;4;79,54
1;9;23;18;12;15;-6,72
1;9;23;18;12;18;-6,26
1;9;23;18;12;19;-6,03
1;9;23;27;16;3;90,50
1;9;23;54;56;6;0,00
1;10;0;10;9;5;0,00
1;10;0;10;9;14;2,00
1;10;0;10;9;13;0,00
1;10;0;10;9;2;0,07
1;10;0;10;9;9;0,07
1;10;0;10;9;12;0,07
1;10;0;10;9;1;0,00
1;10;0;10;9;8;0,00
1;10;0;10;9;11;0,00
1;10;0;10;9;4;72,78
1;10;0;10;9;15;-8,72
1;10;0;10;9;18;-8,52
1;10;0;10;9;19;-9,18
1;10;0;12;55;6;0,00
1;10;0;16;14;3;86,31
1;10;0;49;31;16;7,22
1;10;0;51;25;-1;60,00
1;10;1;12;17;6;40,00
1;10;1;15;11;16;3,96
1;10;1;41;17;-1;60,00
1;10;1;51;32;5;0,00
1;10;1;51;32;14;43,00
1;10;1;51;32;13;0,00
1;10;1;51;32;2;0,12
1;10;1;51;32;9;0,12
1;10;1;51;32;12;0,11
1;10;1;51;32;1;0,00
1;10;1;51;32;8;0,00
1;10;1;51;32;11;0,00
1;10;1;51;32;4;74,25
1;10;1;51;32;15;-10,21
1;10;1;51;32;18;-9,50
1;10;1;51;32;19;-10,16
1;10;1;59;14;3;83,13
1;10;2;6;17;-1;70,00
1;10;2;12;10;6;48,00
1;10;2;20;13;16;3,61
1;10;2;48;14;3;83,17
1;10;2;59;41;5;53,00
1;10;2;59;41;14;33,00
1;10;2;59;41;13;53,00
1;10;2;59;41;2;0,14
1;10;2;59;41;9;0,13
1;10;2;59;41;12;0,13
1;10;2;59;41;1;0,00
1;10;2;59;41;8;0,00
1;10;2;59;41;11;0,00
1;10;2;59;41;4;81,30
1;10;2;59;41;15;-12,90
1;10;2;59;41;18;-13,07
1;10;2;59;41;19;-13,63
1;10;3;29;14;-1;60,00
1;10;3;52;46;5;96,00
1;10;3;52;46;14;96,00
1;10;3;52;46;13;84,00
1;10;3;52;46;2;0,08
1;10;3;52;46;9;0,07
1;10;3;52;46;12;0,09
1;10;3;52;46;1;0,00
1;10;3;52;46;8;0,00
1;10;3;52;46;11;0,00
1;10;3;52;46;4;84,07
1;10;3;52;46;15;-13,15
1;10;3;52;46;18;-12,20
1;10;3;52;46;19;-11,48
1;10;3;53;11;6;82,00
1;10;3;54;19;16;4,27
1;10;3;56;48;3;85,71
1;10;4;0;58;5;168,00
1;10;4;0;58;14;55,00
1;10;4;0;58;13;182,00
1;10;4;0;58;2;0,08
1;10;4;0;58;9;0,08
1;10;4;0;58;12;0,07
1;10;4;0;58;1;591,00
1;10;4;0;58;8;593,96
1;10;4;0;58;11;581,48
1;10;4;0;58;4;80,70
1;10;4;0;58;15;-12,15
1;10;4;0;58;18;-12,05
1;10;4;0;58;19;-12,98
1;10;4;8;12;6;46,00
1;10;4;19;36;3;87,72
1;10;4;32;20;16;6,46
1;10;4;34;34;-1;60,00
1;10;5;2;39;-1;60,00
1;10;5;37;0;5;95,00
1;10;5;37;0;14;53,00
1;10;5;37;0;13;100,00
1;10;5;37;0;2;0,16
1;10;5;37;0;9;0,17
1;10;5;37;0;12;0,16
1;10;5;37;0;1;513,00
1;10;5;37;0;8;530,44
1;10;5;37;0;11;544,76
1;10;5;37;0;4;84,31
1;10;5;37;0;15;-11,45
1;10;5;37;0;18;-11,06
1;10;5;37;0;19;-10,89
1;10;5;45;6;16;8,85
1;10;5;46;42;6;48,00
1;10;5;58;49;3;87,79
1;10;6;0;35;6;0,00
1;10;6;42;0;16;10,22
1;10;6;49;35;3;91,47
1;10;6;53;18;-1;80,00
1;10;6;58;30;5;0,00
1;10;6;58;30;14;0,00
1;10;6;58;30;13;6,00
1;10;6;58;30;2;4172,49
1;10;6;58;30;9;4318,53
1;10;6;58;30;12;4585,57
1;10;6;58;30;1;328,00
1;10;6;58;30;8;339,81
1;10;6;58;30;11;371,41
1;10;6;58;30;4;80,16
1;10;6;58;30;15;-9,80
1;10;6;58;30;18;-9,94
1;10;6;58;30;19;-10,57
1;10;7;1;22;5;0,00
1;10;7;1;22;14;0,00
1;10;7;1;22;13;0,00
1;10;7;1;22;2;8828,52
1;10;7;1;22;9;8607,81
1;10;7;1;22;12;8104,58
1;10;7;1;22;1;468,00
1;10;7;1;22;8;512,93
1;10;7;1;22;11;553,96
1;10;7;1;22;4;77,70
1;10;7;1;22;15;-8,09
1;10;7;1;22;18;-8,80
1;10;7;1;22;19;-7,93
1;10;7;8;30;6;14,00
1;10;7;34;43;3;91,19
1;10;7;37;3;16;12,51
1;10;7;41;32;-1;80,00
1;10;8;1;50;6;50,00
1;10;8;2;29;-1;60,00
1;10;8;46;37;16;16,16
1;10;8;57;23;3;96,84
1;10;8;58;7;5;0,00
1;10;8;58;7;14;56,00
1;10;8;58;7;13;0,00
1;10;8;58;7;2;8862,12
1;10;8;58;7;9;9650,85
1;10;8;58;7;12;7984,77
1;10;8;58;7;1;1752,00
1;10;8;58;7;8;1864,13
1;10;8;58;7;11;1998,35
1;10;8;58;7;4;100,00
1;10;8;58;7;15;-7,42
1;10;8;58;7;18;-6,96
1;10;8;58;7;19;-6,88
1;10;9;19;6;16;22,85
1;10;9;21;14;-1;80,00
1;10;9;32;18;5;0,00
1;10;9;32;18;14;60,00
1;10;9;32;18;13;0,00
1;10;9;32;18;2;26494,64
1;10;9;32;18;9;25593,82
1;10;9;32;18;12;29091,12
1;10;9;32;18;1;909,00
1;10;9;32;18;8;940,82
1;10;9;32;18;11;880,60
1;10;9;32;18;4;94,91
1;10;9;32;18;15;-6,71
1;10;9;32;18;18;-6,19
1;10;9;32;18;19;-6,42
1;10;9;45;26;6;56,00
1;10;9;54;18;3;103,41
1;10;10;6;33;-1;80,00
1;10;10;18;13;16;20,44
1;10;10;18;57;6;0,00
1;10;10;27;28;3;101,94
1;10;10;54;6;5;139,00
1;10;10;54;6;14;0,00
1;10;10;54;6;13;153,00
1;10;10;54;6;2;39564,17
1;10;10;54;6;9;40474,15
1;10;10;54;6;12;36834,25
1;10;10;54;6;1;541,00
1;10;10;54;6;8;546,95
1;10;10;54;6;11;561,17
1;10;10;54;6;4;83,61
1;10;10;54;6;15;-5,57
1;10;10;54;6;18;-5,18
1;10;10;54;6;19;-5,36
1;10;11;3;10;6;12,00
1;10;11;19;15;5;0,00
1;10;11;19;15;14;14,00
1;10;11;19;15;13;0,00
1;10;11;19;15;2;34560,06
1;10;11;19;15;9;35078,46
1;10;11;19;15;12;31207,73
1;10;11;19;15;1;896,00
1;10;11;19;15;8;982,02
1;10;11;19;15;11;952,56
1;10;11;19;15;4;89,30
1;10;11;19;15;15;-3,84
1;10;11;19;15;18;-3,64
1;10;11;19;15;19;-3,47
1;10;11;21;5;3;97,70
1;10;11;43;27;-1;80,00
1;10;11;51;57;16;17,70
1;10;12;11;23;16;16,16
1;10;12;43;44;5;0,00
1;10;12;43;44;14;43,00
1;10;12;43;44;13;14,00
1;10;12;43;44;2;24528,05
1;10;12;43;44;9;24160,13
1;10;12;43;44;12;24454,46
1;10;12;43;44;1;1117,00
1;10;12;43;44;8;1222,00
1;10;12;43;44;11;1252,55
1;10;12;43;44;4;88,63
1;10;12;43;44;15;-2,79
1;10;12;43;44;18;-3,04
1;10;12;43;44;19;-2,86
1;10;12;46;20;6;31,00
1;10;12;54;53;3;96,04
1;10;12;57;28;-1;50,00
1;10;13;1;58;5;0,00
1;10;13;1;58;14;0,00
1;10;13;1;58;13;0,00
1;10;13;1;58;2;5958,06
1;10;13;1;58;9;6422,79
1;10;13;1;58;12;5618,45
1;10;13;1;58;1;2036,00
1;10;13;1;58;8;1915,88
1;10;13;1;58;11;1789,43
1;10;13;1;58;4;100,00
1;10;13;1;58;15;-5,99
1;10;13;1;58;18;-6,01
1;10;13;1;58;19;-5,79
1;10;13;9;22;6;0,00
1;10;13;17;42;16;15,33
1;10;13;40;14;-1;60,00
1;10;13;56;47;3;95,39
1;10;14;9;21;-1;80,00
1;10;14;21;45;3;98,26
